movie_title,review_title,rating,review_text
Sabrina (1995),A romantic comedy doesn't get better than this,10,"I saw the original ""Sabrina"" before ever seeing the remake. I adored Audrey Hepburn in all of her movies, and this was not an exception. Her comedic timing was perfect. She was completely believable as a young ingenue, and of course, she would not be Audrey Hepburn if she weren't absolutely breakthtaking on screen. But while I enjoyed the original, I have seen it only once, whereas I have seen the remake so many times I have lost count!The 1995 ""Sabrina"" is a gem of a film. I keep hearing myself describe it as funny, but sometimes I wonder if that's even the right word. That's because except for that rather unexpected burst of laughter from Linus' secretary, which cracks me up EVERY time I get to that part, I have never found myself laughing aloud while watching this movie. But the humor is so cleverly written, it is impossible to ignore just how charming and comical this movie is.The script is wonderfully brought to life by the outstanding cast. Harrison Ford is superb as Linus Larrabee. He plays Linus as a serious and almost ruthless businessman, and yet gains our sympathy as he gradually shows a tender and vulnerable side to Linus' cool exterior. Greg Kinnear is well-cast as Linus' dish of a younger brother, David. True, David is self-centered, careless, and carefree. But Greg Kinnear plays him with utter charm that we understand why Sabrina and women in general are so taken with him. And what of Julia Ormond? Well, I think she was absolutely perfect as Sabrina. If she had felt any trepidation essaying the role that had been so closely identified with an icon like Audrey Hepburn, none of her nerves translated on to the screen. She IS Sabrina. I think it's a wonderful combination of her beauty and acting skills that helped her succeed in this role. The sincerity of her performance makes Sabrina so appealing and completely lovable.The performances of the three leads are complemented by a fine supporting cast made up of John Wood, Nancy Marchand, Dana Ivey, Richard Crenna, and Angie Dickinson. Some of the film's funniest moments involve their characters. And then there is the exquisite soundtrack composed by John Williams. The score is at once dreamy and intoxicating. Two songs that were written for the movie, ""(In the) Moonlight"" and ""How Can I Remember?"", are just as memorable and perfectly capture the feelings of romance and longing.Hollywood has made a number of successful romantic movies, and I think ""Sabrina"" ranks as one of its best. Its charm never wears off. It sweeps you off your feet and makes your heart soar. It is a marvelous, marvelous film!"
Sabrina (1995),A wonderful retelling of a classic romantic comedy,7,"""Sabrina"" 1995 tells of a young chauffeur's daughter (Ormond) who grows up in the shadow of a wealthy family with two eligible bachelors; one all work (Ford) and the other all play (Kinnear).  Forever in love with the latter as a girl, Sabrina studies in Paris and returns years later to the estate and the dreams of her childhood which she must now address as woman. A wistful contemporary Cinderella story with a solid cast and plenty of dreamy John Williams music, ""Sabrina"" is a must see for all lovers of romantic comedy. B+"
Sabrina (1995),Doesn't live up to the original,2,"I was so sad to watch this and find how little magic there was in comparison to the Audrey Hepburn original. It follows very closely the first film, and really doesn't add anything new just takes away from the classic elegance. Watch the original, don't waste time with this version"
Sabrina (1995),The Salvation of Linus the King,10,"Tempting though it may be to compare this film to the 1954 version, you will miss the point if you do. To understand the true magic of Sydney Pollack's masterpiece, read the Samuel A. Taylor play both films were based on. While I'm sure the play was a great evening out at the theater between martinis in the 1950s, it's somewhat incredible that two film versions so profoundly translated this lightweight romantic comedy, each in its own time.In 1954, Billy Wilder used an incredible cast to entertain. No, Bogart should never have been cast. Cary Grant might have created the dynamic relationship with Audrey Hepburn we fortunately got to see later in Charade, but if Bogart had not been cast would the film hold its classic status? Hepburn transfixed an audience and brought to the world La Vie en Rose. William Holden is period eye candy, and the film will always be fun.Forty years later, however, Pollack made an important film. Taylor's play is, after all, just a fairy tale, and this film fully realizes it. Ormond is enchanting. Kinnear ripens the always empty David. Fanny Ardant brings a french cinema quality to the film's Paris episodes. Marchand's ""I didn't teach you this"" culminates what may be one of the best written scenes in American film. You can watch this scene over and over and each time gain a better understanding of how great acting can define a relationship, this one between mother and son, for an audience.But this film should have been called Linus. Harrison Ford's tour de force performance as the greater Larrabee fulfills Pollack's mission to tell a simple story of how a king is transformed by the love of a woman.""It was a lie, then it was a dream."""
Sabrina (1995),"Sydney Pollack is not Billy Wilder, or a world lost...",6,"Anyone who loves Billy Wilder's Sabrina from 1954 will be intrigued by this re-make of the classic, which has a certain amount of charm of its own. Unfortunately, it is a remake of a classic, and it only stands on its own feet if you've never seen the first Sabrina. One of the reviews I read points out that this later Sabrina is suited to its time, the 1990s -- granted. And the script cleverly updates a lot of details from the earlier period -- but... this is where it begins to lose seriously. And it's not so much the artistic prowess of director and actors but indeed the world of the 1990s as opposed to that of the 1950s, and what that earlier world had to offer in aspirations to style, to charm, to luxury. Anyone who ever crossed the Atlantic on an ocean liner and personally knows the difference between that experience and any airline flight, including the (now defunct) Concorde, is struck by what has been lost, and it is considerable indeed (even if the original 25,000 krone inflates to one million dollars)... The original actors -- the incomparable Audrey Hepburn, Humphrey Bogart, William Holden (titans indeed) -- radiated the spirit of their time, imbued as they were with the style and luxury that was theirs. The very competent but -- inevitably by comparison -- bland Julia Ormond, Harrison Ford, Greg Kinnear offer up what they can from their time, the 1990s, but -- not any particular fault of theirs -- it's a paler world, and Sydney Pollack is not Billy Wilder, how could he be...(Years later) just to say, Sabrina 1995 has grown on me... mainly by Harrison Ford's solid charm -- this remake could be called ""Linus""... Audrey Hepburn entrances us with her magic sparkle, but here Harrison Ford holds everything together, and walks away with it."
Sabrina (1995),Only for the absolute fans of romantic comedies.,6,"This movie is a remake of the original ""Sabrina"" from 1954 and it shows. I haven't seen the original movie yet, but I've got the feeling that, except for changing the cast and giving them some new costumes, they haven't done anything to modernize the movie. Some will say that's a good thing, but in my opinion a movie from the mid nineties shouldn't exactly feel the same as one from the mid fifties. Each time period has a different atmosphere and that should be shown in the movie. Now this looks like a very (yes, maybe even too) naive movie.The Larrabees are a wealthy and prominent Long Island family who have their own driver. The driver has always lived on the estate with his family and while his daughter, Sabrina, was growing up, she spent a lot of her time hidden in a tree, watching the Larrabee family and their garden parties. She knew them all: Maude, the modern matriarch of the family and their company; Linus, the serious older son who has expanded the successful family business into the world's largest communications company and David, the most handsome one of the two brothers who hasn't worked a day in his life, who has had plenty of girlfriends and who is the center of Sabrina's young world. But David doesn't see her as a potential girlfriend and when Sabrina is sent to Paris, he completely forgets about her. Now, after working two years for Vogue magazine in Paris, Sabrina has returned to the Larrabee estate. But she no longer is the insecure teenager she was when she left. She has blossomed into a beautiful and sophisticated woman, making spin the heads of more than one man...As I already said, the story and actually the entire movie is incredibly naive. I don't mind about that when I see it in a fifties movie, but this is a remake. This was shot in the nineties. So much more is possible. I'm certainly not saying she immediately should have started a sexual relationship with David, but the story should have had more than a slight face lift. On the other hand I must also admit that the acting in this movie wasn't bad. Harrison Ford, Julia Ormond, Greg Kinnear and Nancy Marchand certainly know how to play their roles convincingly, but it just isn't enough to save the entire movie. That's the main reason why I give this movie a 6.5/10. This is only for the absolute fans of romantic comedies."
Sabrina (1995),Paris is always a good idea. Remaking classics on the other hand...,6,"My mother loves the original SABRINA with Audrey Hepburn and turned this one off after an hour. I was with her at the time and she said that the whole thing struck her as badly paced and much more poorly cast than the original. I picked up the rest of the movie on my own the next day, though I admit, I too was tempted to leave it unfinished. But I'm glad I didn't. SABRINA 1995 isn't that bad, but it is in every way a pale shadow of the original. Wilder's direction was much more assured while I don't think Sydney Pollack wholly believed in the material here-- the movie tries very hard to update the story to the 1990s, which ironically makes certain elements of the plot feel even more dated.For me, the weakest parts are Julia Ormond and Greg Kinnear in the Hepburn and William Holden roles. Neither have the same charisma or romantic allure as their 1950s counterparts. David Larrabee goes from being a charming rogue in the 1954 version to an outright manchild in 1995, and Sabrina just seems like a deer in the headlights the whole time. I never bought her confidence at all. Harrison Ford pretty much carries the whole movie as Linus-- his performance as Linus Larrabee is the only improvement the movie has over the original (Bogart was good but so clearly did not want to be there). Unlike the original, I can see this Linus and this Sabrina living happily ever after in a relationship since, for all my complaints about Ormond, she does at least have chemistry with Ford.I feel bad constantly comparing this movie to the original, but that's the price any remake pays when it's redoing a classic. The older film was simply better at telling its story, not wasting time with needless digressions such as another love interest for Sabrina in Paris. The newer version, though it has its charms, just cannot compare."
Sabrina (1995),Hated it!,1,"Everyone is entitled to his or her own opinion, of course. Still, it just saddened me that so many people seem to prefer this to the original. Sure, in the original, Bogart was a bit miscast but hey! He was still Bogie. (anyhow, supposedly Cary Grant was an original choice and they even considered Holden for the Linus role instead) The point is - it was a single, cohesive storyline, with distinctly drawn characters and impeccable pacing. I really wanted to love the remake, but the most glaring flaw was the narcoleptic Julia Ormond. She has the uncanny ability to suck the oxygen out of any room. She actually seemed BORED with the role...as if it weren't artsy enough for her. She was just dull, lifeless and frankly, quite unexceptional. You never got what the fuss was about. If they had to remake it - why cast such a freaking LOX when there were so many delightful, charismatic young actresses who could have given the film a sporting chance? I just don't get what so many people seem to find so enchanting about this utterly forgettable bore."
Sabrina (1995),Cinderella has nothing on her,9,"I was surprised at how good this movie is. A remake of a movie starring Audrey Hepburn, Humphrey Bogart and William Holden, directed by one of the greats of American cinema, Billy Wilder, is not exactly the kind of task for the faint of heart. The fact that Sydney Pollack (They Shoot Horses Don't They? (1969), Tootsie (1982), Out of Africa (1985), etc.) decided to do it must have raised a few eyebrows in Hollywood land.And let's just say I had preconceptions as I sat down to watch this. No way could this be anything near as good as the original. And for the first twenty minutes or so I was not dissuaded. Julia Ormond, who was given Miss Hepburn's title role, seemed nothing far removed from ordinary; and Greg Kinnear, who played the playboy David Larrabee, seemed a poor imitation of William Holden. Of course Harrison Ford, I told myself, is another story, since he is the embodiment of the fulfillment of the desire of many woman, and a fine, accomplished leading man. He would be, I suspected, the lone bright spot. In the original, Humphrey Bogart, a little past his prime, and in not exactly the best of moods, and not entirely pleased with the relatively inexperienced Audrey Hepburn, played the cool tycoon Linus Larrabee with some distracted forbearance in what many consider one of his lesser performances. Surely Harrison Ford could improve on that.He did, but what really surprised me was just how diabolically clever the oh, so romantic script by Barbara Benedek and David Rayfiel turned out to be. I mean, Cinderella move over. Sabrina could not have achieved a more glorious existence had she died and gone to heaven. It is hard to imagine a more fulfilling fantasy for a chauffeur's daughter than what transpires here.Quickly here's the premise of this celluloid fairy tale/romance: Pretty but ordinary Sabrina, born of working class parents, her father the chauffeur of the ultra rich Larrabees, grows up living above the garage in the palatial Larrabee estate. She watches the lavish parties thrown by the Larrabees from a spot in a tree and falls madly in the kind of puppy love that never goes away with the younger of the Larrabee brothers, David, who is the kind of guy who gives playboys a bad name. When she comes of age, she goes away to Paris (apparently to work for a fashion magazine: in the original Sabrina, she goes to a cooking school in Paris), picks up confidence and a new kind of eye-popping sophistication, comes back and...well, gets noticed.The basic skeleton of this, the story from the first Sabrina (1954), which is dreamily romantic enough and then some, is greatly augmented here with some very fine psychological touches including developing Sabrina's character beyond the pretty and stylish to something bordering on the wise and heroic. Suffice it to say that we come away feeling she deserves every rainbow's end she gets. I can see Benedek and Rayfiel exclaiming with riotous joy as they are writing the script (trading e-mails perhaps): ""They want romance, they want woman's fantasy? They want Sabrina to have a pot of gold and true love everlasting? How about riches beyond counting and the doting attention of the two handsome, very rich brothers? She can take her pick. We've give 'em romance, we'll give 'em dreams come true!"" And they do. Not only that, but they keep us guessing about who gets the girl until the last possible moment, and they do that very cleverly.Of course it helps to have professional direction by Sydney Pollack and a fine cast including Harrison Ford--at his best, by the way--and Julia Ormond, a hard-working and talented actress (I recall her from Smilla's Sense of Snow, 1997), who knows how to be cute without fawning, supported by Greg Kinnear, Nancy Marchand, John Wood and Angie Dickinson. I mention Miss Dickinson because, as the mother of a perspective bride about to throw an incredibly lavish wedding, she gets to deliver this ""let them eat cake"" line: ""We thought we'd use recycled paper"" (for the wedding invitations).The script is full of similar witticisms, some verbal, some like eye candy. For example, when Sabrina removes her glasses (the usual Hollywood signal for the adolescent ugly duckling to become a beautiful swan) after gaining sophistication in Paris, she quotes aptly but surprisingly from Gertrude Stein: ""America is my country and Paris is my home."" (Of course Gertrude Stein never heard of Paris, Texas--but that is another film, and besides, I digress...)I also liked it when Sabrina is in the arms of her Paris would-be lover who kisses her, and--noticing that she is not as engaged as she might me–observes with perfect decorum, ""I'm embarrassed that you're somewhere else.""Memorable was the shot of Harrison Ford momentarily looking jealous and hurt. By the way, he has a number of good lines, and he delivers them well.I especially liked it when he sadly confessed: ""I was sent to deal with you. I sent myself.""It is probably better if you haven't seen the original and can experience this on its own merits without the odiousness that sometimes comes with comparisons. Comparing Audrey Hepburn with Julia Ormond is like comparing Grace Kelly with Jennifer Lopez. They really are very different people. And comparing Billy Wilder's 1954 film (from the play by Samuel Taylor) is a little like comparing Lon Chaney's Phantom of the Opera with Andrew Lloyd Webber's.Bottom line: see this for both Harrison Ford who wears the business-first character of the ""only surviving heart donor"" very well, and for Julia Ormond whose intense and beguiling performance makes us forgive her for not being Audrey Hepburn.(Note: Over 500 of my movie reviews are now available in my book ""Cut to the Chaise Lounge or I Can't Believe I Swallowed the Remote!"" Get it at Amazon!)"
Sabrina (1995),Lacking a likable lead,6,"The movie is pretty good, and there's nothing I don't like about it, except for Julia Ormond. Ormond just doesn't cut it as a Sabrina. What, about her version of Sabrina was worth all the fuss? Nothing, quite frankly. No charm, grace, or elegance."
Sabrina (1995),Bad remake,4,"Harrison Ford takes on the Humphrey Bogart role in the Sidney Pollack remake of Billy Wilder's 1954 SABRINA. Greg Kinnear plays his younger brother, and Julia Ormond plays Sabrina, the free-spirited daughter of the chauffeur for the massive estate run by Ford and his mommy (Nancy Marchand). Sabrina comes home from a long stay in Paris at an awkward moment for the wealthy family, and it is up to the stuffy, aloof Ford to persuade her to return to Paris. Ford is much too old for his role, although he is very convincing in his portrayal of an obsessed business tycoon. You'd almost think he was appearing in another movie, something involving, say, a murder or kidnaping. Ormond is not nearly appealing as Audrey Hepburn from the original, and in fact she is less appealing than her costar Lauren Holly, who plays a doctor soon to marry Kinnear. So I don't buy that Ford eventually falls for Ormond at all. I also didn't give a hoot about the details of the family business. Kinnear, who is actually pretty funny as Harrison's kid brother, is inexplicably left out of the entire middle of the movie so that it can focus on Ford wooing the confused Sabrina, who thinks she loves Kinnear but then decides she loves Ford. Yuck. Imagine kissing the wrinkly-faced Ford. I would have some fun with Ormond's lackluster performance and undistinguished appearance right about here, but instead let it be said that it simply was a bad idea to remake this film. SABRINA 1995 was not Ormond's fault."
Sabrina (1995),Sabrina is one of the finest movies I've seen...,10,"Many won't agree, and the critics may have panned it, but I feel this fantastic , feel-good movie exemplifies what all great movies should be: entertaining , intelligent, thoughtful, with touches of comedy, pathos, and respect for the human condition.. I find myself watching this magnificent work over and over and over, and never tiring of it. I feel Harrison Ford delivers his best performance, bar none, and really shows that he is one our best actors. Julia Ormond: well, what can I say. Just absolutely the most beautiful, sexy, wonderful actress living today... I fall in love with her all over again each time I watch the movie. Greg Kinnear is a very believable co-star and funny, funny... the players are selected very well , each contributing mightily to the final effect! The director really knew what he was doing and keeps the movie going strong.. congratulations to all. I wish there were more works like this, and would really like to see another done with Harrison Ford and Julia Ormond in the title roles, oncemore!. Bravo! Bravo!"
Sabrina (1995),An Enjoyable Remake,7,"This remake of a Billy Wilder film is directed by Sidney Pollack. The best reason to remake the 1954 film is to cast an actor in the Humphrey Bogart role who feels like a better choice for romance with Sabrina. In this version, Sabrina is portrayed by Julia Ormond---five years older than Audrey Hepburn was in the role, but still fresh-faced and endearing.Harrison Ford takes on the Bogart role as Linus Larrabee, the older of two brothers charmed by Sabrina. He feels like a better fit than Bogart. Greg Kinnear plays David Larrabee, the younger brother, with exuberant charm, even if David is not the best choice for Sabrina's Prince Charming.As in the original version, each of the three main characters has something to learn from the other two. And the story is, ultimately, a fairytale.Though Ford fits the story better, I prefer the original film. But both films are enjoyable."
